2204.89700000000	2199.86040000000
-85.3910290000000	-80.5557630000000
1640.02430000000	1640.65720000000
2288.39010000000	2282.86010000000
22.6906700000000	27.4739040000000
1617.87010000000	1618.36670000000
2312.46900000000	2307.32860000000
-166.763050000000	-162.086460000000
1580.74400000000	1581.32340000000
2386.30690000000	2380.85740000000
-52.6797980000000	-47.9448510000000
1567.54270000000	1568.32450000000
2359.57520000000	2354.45700000000
-117.288650000000	-112.339530000000
1442.18920000000	1443.02880000000
2406.01490000000	2400.94630000000
-170.908140000000	-165.698490000000
1296.71330000000	1297.61550000000
2234.70410000000	2229.21610000000
-47.9444270000000	-43.7634580000000
1350.21410000000	1350.85470000000
2217.21970000000	2212.02830000000
-45.3224980000000	-41.3769000000000
1154.02380000000	1154.62440000000
2449.90940000000	2444.50440000000
-84.5204620000000	-79.1821520000000
1342.02870000000	1342.73460000000
2198.11080000000	2193.47020000000
-231.191330000000	-227.299410000000
1419.60300000000	1420.08250000000
2146.75590000000	2143.07670000000
-277.629150000000	-274.126710000000
1312.24510000000	1312.62610000000
2141.76900000000	2139.02950000000
-321.185730000000	-318.455380000000
1102.95530000000	1103.53980000000
2112.57670000000	2110.41110000000
-316.517210000000	-314.587040000000
959.046880000000	959.456050000000
2086.11960000000	2083.81690000000
-243.427870000000	-242.201710000000
847.537110000000	847.500120000000
2124.20190000000	2122.53740000000
-319.547240000000	-318.248110000000
827.921200000000	828.412540000000
2054.16210000000	2052.06230000000
-246.509080000000	-245.957580000000
776.898560000000	776.819340000000
2395.93120000000	2390.00100000000
51.4853290000000	56.5886760000000
1368.62320000000	1368.98290000000
2478.96410000000	2471.92210000000
63.1817210000000	69.3478550000000
1190.37810000000	1190.37130000000
2508.71260000000	2500.73050000000
53.2769740000000	60.3983800000000
1043.03590000000	1043.45530000000
2491.32520000000	2482.09160000000
72.2438960000000	79.4740910000000
965.040650000000	965.114500000000
2435.46680000000	2424.42090000000
78.3764420000000	86.4497990000000
809.543760000000	810.574220000000
2519.06740000000	2509.19680000000
48.1882740000000	57.2540050000000
792.130190000000	792.966980000000
2438.08960000000	2425.61010000000
96.5090560000000	106.020320000000
695.651790000000	697.004520000000
2173.57470000000	2168.32980000000
-167.337460000000	-163.105010000000
975.890010000000	976.918030000000
2294.84030000000	2289.21880000000
17.4237500000000	22.4780790000000
987.354680000000	988.295040000000
2358.17990000000	2352.73410000000
-247.136630000000	-242.947190000000
987.837830000000	987.936580000000
2448.24850000000	2442.89720000000
-97.7901000000000	-93.4864120000000
993.255800000000	994.028810000000
2162.40550000000	2153.08840000000
-225.657750000000	-218.348240000000
694.284240000000	695.444340000000
2222.11690000000	2207.92680000000
-278.853700000000	-269.918610000000
470.773440000000	471.194340000000
2401.72750000000	2388.28100000000
-372.783320000000	-364.910340000000
323.354090000000	326.347410000000
2526.84380000000	2515.39970000000
-414.090730000000	-406.701420000000
231.202590000000	236.942760000000
2603.03200000000	2591.28030000000
-392.672480000000	-384.570400000000
262.490600000000	268.151000000000
2488.42240000000	2476.94070000000
-349.413050000000	-344.866060000000
37.6816180000000	42.3171270000000
2489.27760000000	2478.07670000000
-421.958070000000	-417.002230000000
73.8958740000000	79.6536640000000
2308.71360000000	2304.54540000000
66.3918760000000	70.0992580000000
751.204160000000	751.007570000000
2299.30100000000	2297.16720000000
43.4224210000000	45.3078000000000
499.252440000000	499.036250000000
2298.51370000000	2297.42870000000
33.5629040000000	35.1527820000000
334.223300000000	334.219450000000
2282.92070000000	2282.95140000000
-29.8459820000000	-29.6844120000000
81.4615710000000	81.4693070000000
2296.35840000000	2296.45090000000
-111.299360000000	-111.162460000000
58.6420560000000	58.7027320000000
2106.86250000000	2106.81880000000
64.6358260000000	64.6670070000000
53.0614470000000	52.8800700000000
2180.63310000000	2180.55960000000
76.9708710000000	77.0187300000000
44.4830740000000	44.2634740000000
